Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,Cumulative2P,Cumulative2PA,Cumulative3P,Cumulative3PA,CumulativeFT,CumulativeFTA,CumulativeORB,CumulativeAST,CumulativeTOV,CumulativeOWS,Last2OWS,OWS_Next
Taj Gibson,-0.123666894,0.543397685,-0.583750309,-0.408328142,-0.417989634,-0.375469249,-0.383184345,-0.530677691,-0.553207454,-0.486100411,-0.447343436,0.054311084,-0.559316885,-0.531483642,-0.391446035,-0.00207121,1
Terry Cummings,2.105680175,0.543397685,2.52162962,2.512589272,2.480445615,3.929657577,4.026816946,-0.392388154,-0.383839275,2.326762097,2.583679963,4.017826073,0.927709596,2.365108604,1.809567088,-0.194034847,1
Terry Davis,-1.114487814,0.543397685,-1.10131363,-0.99107275,-0.90109923,-0.769493512,-0.784122344,-0.533970299,-0.561736787,-0.726018132,-0.728330363,-0.649077875,-0.677397336,-0.813340062,-0.661647134,-0.961889394,1
Terry Davis,0.867154025,0.543397685,0.710157995,0.307512456,0.063674857,-0.125878318,-0.103857872,-0.524092475,-0.539804217,-0.170159378,-0.020940094,0.886927315,-0.495553441,-0.130196536,-0.430850362,-0.266021211,1
Thabo Sefolosha,1.362564485,0.005594763,1.486502977,1.444224159,0.913841029,-0.049860775,-0.06490418,0.888436372,0.963795306,-0.198791534,-0.186048315,0.127921556,0.17750513,0.169176384,-0.104357367,-0.31401212,1
Thurl Bailey,-0.866782584,1.081200606,-0.842531969,-0.638548234,-0.500249437,-0.33492656,-0.352781464,-0.530677691,-0.561736787,-0.497948199,-0.528382792,-0.362814926,-0.486894208,-0.512374733,-0.475883878,-0.074057574,1
Tim Frazier,-0.371372124,-1.607814002,-0.842531969,-0.994669939,-0.890427688,-0.785963979,-0.795523424,-0.46482553,-0.483754316,-0.717132291,-0.722271346,-0.748860959,-0.522318344,-0.778307061,-0.633501186,-0.745930302,1
Tom Hammonds,-0.371372124,0.543397685,-0.324968648,-0.419119709,-0.607520665,-0.476825973,-0.472492809,-0.533970299,-0.554425931,-0.57397151,-0.551104107,-0.4642338,-0.575848148,-0.615881327,-0.650388755,-0.817916666,1
Toni Kukoc,1.362564485,0.812299146,0.710157995,0.699606049,0.70974779,0.606424009,0.611243235,0.937825492,1.04421473,0.541695262,0.587233766,0.489430765,1.019025144,0.780661498,0.892009188,0.189892426,1
Tony Allen,0.867154025,-0.801109619,0.710157995,0.458594391,0.024768193,-0.039091623,-0.05920364,-0.313365561,-0.275394901,0.092466606,0.104027137,-0.101088803,-0.207437141,0.115034473,-0.290120622,0.117906063,1
Tracy Jackson,-1.114487814,-0.263306698,-1.10131363,-1.041433395,-0.946230959,-0.796733131,-0.812308349,-0.533970299,-0.562955263,-0.741815184,-0.757110695,-0.743953595,-0.67582293,-0.883406065,-0.616613618,-0.57796212,1
Tracy McGrady,0.867154025,0.274496224,2.004066299,1.71041614,2.12817357,2.539170028,2.804051059,2.877171625,3.186295736,2.909278376,2.985089858,1.207541817,2.293506813,2.062550865,2.70460823,-0.553966666,1
Vern Fleming,1.114859255,-0.532208158,1.227721317,1.519765126,1.47820997,1.439449579,1.371315271,-0.418729018,-0.349721944,1.15679296,1.143905979,0.687361146,2.395843204,1.674003032,1.150951908,-0.242025756,1
Vince Carter,2.848795864,-0.263306698,3.039192942,3.149291714,3.483904041,3.379797353,3.703469634,5.64954759,5.553794824,3.758369901,3.561453878,1.691735147,2.704426783,2.881049169,3.684087215,-0.170039392,1
Vinnie Johnson,1.610269715,-1.338912541,1.486502977,1.81113743,1.287011511,1.827139046,1.935035364,-0.359462073,-0.279050329,0.985987339,1.00757809,1.282788078,1.503942197,1.271123517,0.86386324,0.165896972,1
Vinny Del Negro,-1.114487814,-0.801109619,-1.10131363,-0.929920538,-0.826398437,-0.699177285,-0.713815681,-0.514214651,-0.538585741,-0.695411345,-0.71848446,-0.722688347,-0.534913592,-0.79900838,-0.554692532,-0.050062119,1
Vinny Del Negro,1.114859255,-0.801109619,0.710157995,0.90104863,0.776889575,0.589953541,0.586224197,0.193696077,0.180315166,0.161578707,0.069187788,-0.393894904,0.894647069,0.165991566,0.672470794,0.381856063,1
Vinny Del Negro,1.610269715,-0.801109619,1.227721317,1.314725357,1.033006581,0.745789503,0.757557102,0.262840845,0.246112876,0.235627386,0.136594355,-0.356271773,1.157572874,0.330009708,0.801942154,-0.218030302,1
Vitaly Potapenko,-0.866782584,0.812299146,-0.583750309,-0.462285976,-0.549827642,-0.452120271,-0.449057255,-0.530677691,-0.558081359,-0.497948199,-0.47309426,-0.263031842,-0.561678494,-0.378612364,-0.706680651,-0.769925757,1
Von Wafer,-1.114487814,-0.532208158,-0.583750309,-1.052224962,-0.974021433,-0.836008861,-0.849045164,-0.514214651,-0.509342314,-0.765510761,-0.779074633,-0.791391454,-0.688418178,-0.899330156,-0.689793082,-0.913898484,1
Walt Williams,1.114859255,0.274496224,1.227721317,1.091699643,0.963419235,0.377104422,0.484881259,2.468888229,2.366261312,0.624629783,0.649338693,0.361839279,0.545128934,1.126214284,0.239023197,-0.00207121,1
Walter Berry,-0.866782584,0.274496224,-0.842531969,-0.728477958,-0.609410418,-0.246872906,-0.321111795,-0.533970299,-0.559299835,-0.405140521,-0.333736862,-0.290840242,-0.527828765,-0.420015002,-0.408333603,0.213887881,1
Wayne Cooper,-0.619077354,0.812299146,-0.842531969,-0.678117312,-0.643537119,-0.48062685,-0.482310406,-0.527385083,-0.554425931,-0.583844668,-0.588972965,-0.199236099,-0.623080329,-0.576071099,-0.549063343,-0.385998484,1
Wesley Johnson,-0.123666894,0.005594763,-0.324968648,-0.235663074,-0.25113563,-0.491396002,-0.473442899,0.47356776,0.51417762,-0.605565614,-0.613966412,-0.529665331,-0.409748314,-0.455048003,-0.644759566,-0.793921212,1
Wesley Matthews,0.619448796,-0.532208158,0.451376334,0.649245404,0.875045528,0.04896203,0.065574853,3.015461162,2.831719187,0.414331533,0.310033725,-0.30229076,0.138932182,0.164399157,0.869492429,0.645806064,1
Wesley Matthews,0.867154025,-0.532208158,0.710157995,0.911840196,1.152394456,0.149685274,0.182119232,3.58837496,3.415369245,0.558479629,0.445604237,-0.272846571,0.304244814,0.32682489,0.925784325,-0.074057574,1
Will Perdue,-0.123666894,1.350102067,-0.324968648,-0.289620908,-0.65998908,-0.588951848,-0.599804875,-0.530677691,-0.550770502,-0.581870036,-0.551104107,-0.251581324,-0.552232058,-0.560147007,-0.594096859,-0.433989393,1
Willie Burton,-1.114487814,0.274496224,-1.10131363,-0.944309294,-0.785046212,-0.633295414,-0.631474543,-0.520799867,-0.52640098,-0.55323788,-0.572310668,-0.619633686,-0.61284669,-0.692316967,-0.610984428,-0.529971211,1
Wilson Chandler,-1.609898273,0.274496224,-1.10131363,-1.09179404,-0.923220447,-0.7853305,-0.799640481,-0.504336827,-0.52640098,-0.745764447,-0.753323809,-0.73904623,-0.671099712,-0.878628837,-0.627871997,-0.673943939,1
Xavier McDaniel,0.619448796,0.005594763,0.710157995,1.077310887,1.273894407,2.21862939,2.211194871,-0.359462073,-0.324133945,1.079782333,1.183289592,1.995991766,0.4577494,1.632600394,0.655583226,0.021924244,1
Zach Randolph,-0.371372124,0.543397685,0.192594674,0.174416465,0.243312479,0.681174592,0.756923709,-0.43189945,-0.417956606,0.489367528,0.462266534,0.746249524,-0.229478825,0.377781983,0.109551837,0.237883336,1
Zaza Pachulia,0.371743566,1.081200606,1.227721317,1.260767523,0.563903384,0.16805618,0.21948944,-0.533970299,-0.542241169,0.681894095,0.734164935,1.565779449,-0.17831063,0.486065805,0.222135629,0.069915153,1
Zydrunas Ilgauskas,1.857974945,2.15680645,1.745284638,1.555737016,1.426186203,1.696008785,1.801072668,-0.43189945,-0.442326128,1.684019558,1.627112608,3.019995226,0.034234182,1.398516249,1.207243804,-0.146043938,1
Alvin Robertson,0.371743566,-1.07001108,0.451376334,0.76435545,0.970644758,1.304518441,1.305759058,-0.244220792,-0.176698336,0.681894095,0.6955387,1.209177606,1.651149159,1.589605347,0.391011316,0.909756064,0.9
Alvin Robertson,0.867154025,-1.07001108,0.968939656,1.307530979,1.467427266,1.644063465,1.663309611,0.108088268,0.227835734,0.913913291,0.942443655,1.670469899,2.141576633,2.156503005,0.503595107,-0.290016665,0.9
Andray Blatche,-1.609898273,1.081200606,-0.842531969,-0.911934593,-0.904100601,-0.780262663,-0.795840121,-0.510922043,-0.514216219,-0.739840552,-0.748022169,-0.655621028,-0.658504464,-0.824486926,-0.650388755,-0.817916666,0.9
Andrew DeClercq,-1.114487814,0.812299146,-1.10131363,-1.138557496,-0.97680048,-0.831574505,-0.85126204,-0.533970299,-0.561736787,-0.768472709,-0.77983201,-0.771761995,-0.689992584,-0.915254248,-0.622242807,-0.625953029,0.9
Anthony Bonner,-0.619077354,0.274496224,-0.583750309,-0.559410078,-0.465678087,-0.450853312,-0.431638937,-0.530677691,-0.549552026,-0.445620466,-0.37160572,-0.083095132,-0.484532599,-0.477341731,-0.627871997,-0.673943939,0.9
Anthony Bowie,0.371743566,-0.263306698,-0.583750309,-0.728477958,-0.657321194,-0.543341322,-0.550083496,-0.454947706,-0.477661935,-0.614451455,-0.638959858,-0.58691792,-0.470362945,-0.622250964,-0.560321722,-0.481980302,0.9
Anthony Parker,1.857974945,-0.263306698,0.451376334,0.116861442,0.154605287,-0.314655215,-0.310344108,0.980629397,0.788334746,-0.334053789,-0.374635229,-0.477320106,-0.074399833,-0.340394544,0.036372373,0.117906063,0.9
Antonio Daniels,1.362564485,-0.801109619,1.486502977,1.638472361,1.06991233,0.31375647,0.329066492,0.575638609,0.767620652,0.841839243,0.774305925,-0.451147493,1.471666874,0.455810031,1.342344353,1.053728791,0.9
Antonio Davis,2.105680175,0.543397685,1.486502977,1.613292039,1.59081697,0.996647394,1.188264589,-0.527385083,-0.536148789,1.686981505,1.807368373,2.602869216,0.024000543,0.987674688,0.897638377,-0.290016665,0.9
Antonio McDyess,2.105680175,0.543397685,2.26284796,2.170856323,1.964876746,2.238267256,2.223546041,-0.510922043,-0.491065173,1.270334268,1.554404401,3.052710991,0.260161446,1.548202709,1.083401633,0.045919699,0.9
Ben Wallace,1.610269715,0.543397685,1.745284638,1.829123375,1.9550945,0.569682196,0.620427439,-0.517507259,-0.510560791,0.190210863,0.98637153,3.865697764,0.226311716,0.487658214,0.447303211,-0.362003029,0.9
Billy Owens,0.124038336,0.274496224,0.192594674,0.199596787,0.414835283,0.543709536,0.508000117,-0.412143802,-0.383839275,0.180337705,0.361535372,0.934365175,0.322350483,0.670785267,-0.036807092,-0.31401212,0.9
Bojan Bogdanovic,-0.371372124,0.274496224,-1.10131363,-0.937114916,-0.793272192,-0.739086495,-0.76543724,-0.234342968,-0.251025378,-0.693436713,-0.713940197,-0.71941677,-0.643547607,-0.797415971,-0.543434153,0.045919699,0.9
Bonzi Wells,-0.371372124,-0.532208158,-0.324968648,-0.419119709,-0.383529447,-0.20252934,-0.237503872,-0.191539063,-0.224218904,-0.31529479,-0.281477838,-0.272846571,-0.294029472,-0.184338447,-0.205682779,0.765783336,0.9
Brad Lohaus,-0.619077354,1.081200606,-0.842531969,-0.688908879,-0.784601564,-0.63899673,-0.642558927,-0.520799867,-0.533711837,-0.649994821,-0.669254944,-0.588553708,-0.606549065,-0.70505624,-0.644759566,-0.793921212,0.9
Brad Lohaus,0.619448796,1.081200606,0.451376334,0.670828538,-0.009691994,-0.155651855,-0.145661834,0.361619086,0.397203914,-0.420937573,-0.420835235,-0.07491619,-0.208224344,-0.122234491,-0.470254689,-0.601957575,0.9
Brandon Rush,-0.619077354,-0.263306698,-0.842531969,-0.65293699,-0.522037168,-0.632661935,-0.62419052,0.131136524,0.05968603,-0.678626977,-0.676828716,-0.678522064,-0.556955276,-0.654099147,-0.661647134,-0.865907575,0.9
Brian Skinner,-0.619077354,0.543397685,-0.583750309,-0.883157082,-0.819617561,-0.742253892,-0.750869192,-0.533970299,-0.562955263,-0.685538187,-0.675313962,-0.575467402,-0.673461321,-0.781491879,-0.627871997,-0.721934848,0.9
Buck Williams,2.353385405,0.274496224,2.780411281,3.336345538,3.638974885,3.15934648,2.76953112,-0.517507259,-0.52640098,3.089957154,3.680362092,6.474780062,0.582127475,3.451131645,2.592024438,0.069915153,0.9
Channing Frye,1.610269715,1.081200606,1.486502977,1.663652684,1.083362919,0.297286002,0.341100966,2.686200359,2.497856732,0.056923239,-0.013366323,0.42727081,-0.062591787,0.277460206,0.481078349,0.165896972,0.9
Charles Davis,-0.123666894,0.005594763,-0.324968648,-0.372356253,-0.668437384,-0.472391616,-0.467425662,-0.520799867,-0.525182504,-0.620375349,-0.62229756,-0.424974881,-0.551444855,-0.564924235,-0.672905513,-0.841912121,0.9
Charles Jones,2.105680175,0.543397685,2.26284796,1.660055495,0.742985197,-0.18985975,-0.195066516,-0.530677691,-0.545896598,-0.152387695,-0.020182717,1.235350218,-0.083059066,0.19624734,-0.391446035,-0.697939393,0.9
Cherokee Parks,0.124038336,1.081200606,-0.066186987,-0.055803627,-0.39253356,-0.459722026,-0.458874852,-0.510922043,-0.52640098,-0.531516934,-0.492028689,-0.115810897,-0.549870449,-0.593587599,-0.442108741,-0.673943939,0.9
Chris Andersen,2.353385405,0.812299146,2.004066299,1.142060288,0.307564054,-0.037191185,-0.117159132,-0.497751611,-0.500812982,0.240563965,0.403948493,1.048870355,-0.445172449,-0.127011718,0.447303211,0.645806064,0.9
Chris Gatling,0.619448796,0.812299146,0.192594674,0.15643052,-0.183882684,0.175024455,0.023770891,-0.530677691,-0.539804217,0.083580764,0.197941905,0.432178175,-0.524679953,-0.026689941,0.120810216,0.453842427,0.9
Chris Johnson,-1.114487814,-0.263306698,-0.324968648,-0.933517727,-0.921664181,-0.794832692,-0.821175856,-0.514214651,-0.541022693,-0.727992764,-0.737418889,-0.716145194,-0.685269366,-0.856335109,-0.599726049,-0.601957575,0.9
Chris Whitney,-0.866782584,-1.876715462,-0.842531969,-0.983878372,-0.941784484,-0.830307546,-0.841444443,-0.491166395,-0.503249934,-0.75662492,-0.77453037,-0.78648409,-0.633313968,-0.834041381,-0.695422272,-1.009880303,0.9
Chucky Brown,-0.866782584,0.005594763,-0.583750309,-0.530632566,-0.637534377,-0.509133428,-0.530131605,-0.533970299,-0.545896598,-0.526580355,-0.523838529,-0.487134835,-0.574273742,-0.615881327,-0.549063343,-0.601957575,0.9
Clint Richardson,0.124038336,-1.07001108,-0.066186987,0.048514852,-0.258249991,-0.211398053,-0.189682673,-0.524092475,-0.543459646,-0.452531676,-0.449615568,-0.223772923,-0.153120133,-0.201854948,-0.504029826,-0.433989393,0.9
Courtney Lee,-0.123666894,-0.532208158,-0.324968648,-0.185302428,-0.132970536,-0.359632261,-0.34359726,0.50649384,0.434976673,-0.407115152,-0.451130322,-0.547659002,-0.382196208,-0.48052655,-0.273233054,0.045919699,0.9
Craig Hodges,0.619448796,-1.338912541,0.710157995,0.818313284,0.521217216,0.192761881,0.192886919,1.056359382,0.895560644,-0.178057904,-0.232248322,-0.328463373,0.576617054,0.285422252,0.239023197,0.26187879,0.9
Daequan Cook,-1.609898273,-0.532208158,-1.10131363,-1.005461505,-0.839182054,-0.772660909,-0.779371894,-0.273854264,-0.272957948,-0.732929342,-0.751051678,-0.768490419,-0.638037186,-0.821302108,-0.695422272,-1.249834849,0.9
Damien Wilkins,0.619448796,-0.263306698,-0.066186987,-0.102567083,-0.270033152,-0.391306237,-0.351514677,-0.017030838,0.002417653,-0.335041104,-0.373120474,-0.331734949,-0.32236878,-0.375427546,-0.430850362,-0.88990303,0.9
Dan Dickau,0.371743566,-1.876715462,-0.066186987,-0.379550631,-0.601740247,-0.630761496,-0.612156046,-0.06312735,-0.054850724,-0.500910146,-0.537471318,-0.699787311,-0.240499667,-0.493265823,-0.498400637,-0.625953029,0.9
Danny Young,0.619448796,-1.07001108,0.710157995,0.588093192,-0.040817325,-0.378636647,-0.374316838,0.015895243,0.063341459,-0.353800103,-0.401900806,-0.54929479,0.517576829,-0.224148676,-0.104357367,-0.433989393,0.9
Dante Cunningham,-0.371372124,0.274496224,-0.324968648,-0.192496806,-0.390421484,-0.352030507,-0.35594843,-0.530677691,-0.534930313,-0.593717825,-0.580641816,-0.174699275,-0.570337727,-0.681170103,-0.408333603,-0.074057574,0.9
David West,2.105680175,0.543397685,2.004066299,1.994594066,2.034352931,2.511296929,2.518707348,-0.366047289,-0.320478517,1.657362033,1.487755211,1.935467599,0.864733355,1.470174661,1.713870865,0.141901517,0.9
David Wood,-0.619077354,0.543397685,-1.10131363,-1.210501275,-0.999144021,-0.846778013,-0.866780178,-0.533970299,-0.562955263,-0.779333182,-0.794222176,-0.801206184,-0.697077411,-0.921623885,-0.639130376,-0.769925757,0.9
Derrick Alston,-1.114487814,1.081200606,-1.10131363,-0.987475561,-0.88464727,-0.770760471,-0.786339221,-0.533970299,-0.558081359,-0.721081554,-0.703336917,-0.640898933,-0.671099712,-0.8372262,-0.639130376,-0.769925757,0.9
Derrick Williams,-1.609898273,0.274496224,-1.10131363,-0.980281183,-0.841738778,-0.740353454,-0.752769372,-0.412143802,-0.39480556,-0.645058243,-0.646533629,-0.675250487,-0.667163697,-0.79900838,-0.605355239,-0.481980302,0.9
Devean George,-0.371372124,0.274496224,-0.324968648,-0.278829341,-0.520258578,-0.61302407,-0.578586198,-0.053249526,-0.045102915,-0.548301301,-0.546559844,-0.420067516,-0.512871908,-0.625435782,-0.515288205,-0.098053029,0.9
Dikembe Mutombo,3.344206324,1.887904989,2.780411281,2.911877244,3.010910178,1.763791094,1.650958441,-0.533970299,-0.560518311,2.531136452,2.921470177,5.297012504,0.275118303,2.502055791,2.034734671,0.045919699,0.9
Don Collins,-1.114487814,-0.263306698,-1.10131363,-0.926323349,-0.794272649,-0.618725385,-0.611839349,-0.533970299,-0.555644407,-0.571009563,-0.588215588,-0.590189497,-0.54750884,-0.644544692,-0.605355239,-0.481980302,0.9
Don Collins,-0.866782584,-0.263306698,-0.842531969,-0.642145423,-0.61541316,-0.407776705,-0.408836776,-0.530677691,-0.541022693,-0.45154436,-0.460218848,-0.424974881,-0.431002795,-0.429569457,-0.554692532,-0.409993938,0.9
Don Reid,-0.123666894,0.274496224,-0.066186987,-0.250051829,-0.567391221,-0.58641793,-0.6260907,-0.533970299,-0.561736787,-0.584831983,-0.572310668,-0.330099161,-0.622293126,-0.681170103,-0.368929276,-0.31401212,0.9
Donald Sloan,-0.123666894,-1.07001108,-0.583750309,-0.843588003,-0.852187996,-0.763792196,-0.769554297,-0.471410746,-0.458166318,-0.725030817,-0.737418889,-0.760311477,-0.545147231,-0.786269107,-0.678534703,-0.841912121,0.9
Dorell Wright,0.124038336,0.543397685,0.968939656,0.339887156,0.190510579,-0.234203316,-0.220718947,1.135381975,1.119760249,-0.20669006,-0.252697506,-0.258124477,-0.110611171,-0.255996859,0.047630752,0.525828791,0.9
Dwyane Wade,1.857974945,-0.801109619,2.004066299,1.857900886,2.397741165,3.548936385,3.460246583,0.736976402,1.090516822,4.339898864,4.325647433,0.958901999,3.194854256,3.66769929,3.447661253,0.309869699,0.9
Earl Watson,-0.123666894,-1.607814002,-0.066186987,0.127653009,-0.178435751,-0.429948488,-0.406303203,0.239792589,0.260734589,-0.442658519,-0.408717201,-0.498585353,0.405006799,0.014712696,-0.419591983,-0.338007574,0.9
Ed Nealy,-1.114487814,0.005594763,-1.10131363,-0.92272616,-0.816727352,-0.753656523,-0.788556097,-0.533970299,-0.562955263,-0.710221081,-0.70788118,-0.523122177,-0.648270825,-0.840411018,-0.492771447,0.477837881,0.9
Ed Nealy,-0.619077354,0.005594763,-0.583750309,-0.588187589,-0.685000506,-0.697276846,-0.734717662,-0.533970299,-0.562955263,-0.652956768,-0.648048384,-0.379172809,-0.59474102,-0.768752606,-0.430850362,-0.505975757,0.9
Ed Nealy,0.867154025,0.005594763,0.710157995,0.390247801,-0.334729375,-0.558544831,-0.591887458,-0.501044219,-0.498376029,-0.500910146,-0.481425408,0.09520579,-0.429428389,-0.599957236,-0.267603864,-0.457984847,0.9
Eddie Johnson,2.353385405,0.005594763,2.26284796,2.627699318,2.355833131,3.51599545,3.596426156,0.937825492,1.080769013,2.200385683,1.923247078,1.994355977,1.199294633,2.207460098,1.837713036,-0.146043938,0.9
Eduardo Najera,0.371743566,0.274496224,-0.066186987,-0.224871507,-0.466233897,-0.501531674,-0.519997311,-0.504336827,-0.525182504,-0.51868183,-0.484454917,-0.066737249,-0.538062404,-0.650914329,-0.239457916,-0.529971211,0.9
Ekpe Udoh,-0.866782584,0.812299146,-1.10131363,-1.009058694,-0.884869593,-0.7853305,-0.796473515,-0.533970299,-0.562955263,-0.737865921,-0.745750038,-0.670343122,-0.665589291,-0.845188245,-0.639130376,-0.769925757,0.9
Elden Campbell,-1.114487814,1.081200606,-1.10131363,-1.030641828,-0.957124825,-0.81130316,-0.827826486,-0.533970299,-0.562955263,-0.747739078,-0.757110695,-0.735774653,-0.689205381,-0.896145338,-0.616613618,-0.57796212,0.9
